"","a.1","a.2","a.3","b","d","nux","prop","mu.1","mu.2","mu.3","mu.4","mu.5","mu.6","mu.7","mu.8","mu.9","mu.10","mu.11","mu.12","mu.13","mu.14","mu.15","Q.1","Q.2","Q.3","Q.1.1","Q.2.1","Q.3.1","Q.1.2","Q.2.2","Q.3.2","Q1.ev1","Q1.ev2","Q1.ev3","Q1.ev4","Q1.ev5","Q1.ev6","Q1.ev7","Q1.ev8","Q1.ev9","Q1.ev10","Q1.ev11","Q1.ev12","Q1.ev13","Q1.ev14","Q1.ev15","Q1.ev1.1","Q1.ev2.1","Q1.ev3.1","Q1.ev4.1","Q1.ev5.1","Q1.ev6.1","Q1.ev7.1","Q1.ev8.1","Q1.ev9.1","Q1.ev10.1","Q1.ev11.1","Q1.ev12.1","Q1.ev13.1","Q1.ev14.1","Q1.ev15.1","Q1.ev1.2","Q1.ev2.2","Q1.ev3.2","Q1.ev4.2","Q1.ev5.2","Q1.ev6.2","Q1.ev7.2","Q1.ev8.2","Q1.ev9.2","Q1.ev10.2","Q1.ev11.2","Q1.ev12.2","Q1.ev13.2","Q1.ev14.2","Q1.ev15.2","model","method","dfupdate","dfconstr"
"1",7964.84382545576,7964.84382545576,7964.84382545576,187.246774027987,3,14.5817536261411,0.269565217391304,56.7034731330951,57.3147795827426,61.0976197092624,54.2159493646119,35.0063742323253,136.304193098161,65.5584631984408,38.4147225828774,23.303108238278,20.3654024136983,27.1185727542971,31.7673632224654,41.3274783104022,46.8422797728692,49.5072547107945,-0.246269410627879,0.287684250782924,-0.491887189572894,-0.182522588442527,0.081215915010004,-0.330582387677676,-0.165783483605281,-0.374143826381734,0.452492812290453,-0.246269410627879,0.287684250782924,-0.491887189572894,0.0220662559615329,0.156808456823566,-0.713611026158617,-0.322692018389435,0.264056353551973,-0.478777833458678,0.139830922637109,0.0205699093060279,-0.90697825725432,-1.43976926856731,0.95382159163283,0.542233794165976,-0.182522588442527,0.081215915010004,-0.330582387677676,-0.199099550078485,-0.0751623371290424,0.525543154874291,-0.0681006955499909,-0.552439358792265,0.244597314834995,-0.090798844574054,-0.160051279188851,1.29455277614569,-0.818910866048633,1.24975168110719,0.812108894653438,-0.165783483605281,-0.374143826381734,0.452492812290453,-0.0621311237216502,-0.00826332903156266,-0.0489366511943181,0.316408881813655,0.201810074166475,0.472648207671206,-0.499049753420948,0.139301817687721,-0.659856176618453,0.226795446018071,-0.575822524266886,-1.90063827317157,"ABKQKDK","cattell","approx","no"
"2",7964.84382545576,7964.84382545576,7964.84382545576,415.308383362038,3,14.3277113516029,0.365217391304348,57.2305261286597,63.411584208972,58.0121488243755,63.5612661218937,35.8868086099714,165.290781363332,101.47897760284,46.1682863933277,34.1139268234997,26.0289482065469,39.017615812511,39.810911151811,64.3953146927278,56.8128133740612,58.5404421453541,-0.280640951973558,0.169757333386427,-0.433441747182448,-0.251804858024255,0.0326390663129479,-0.297887640828346,-0.13755905228075,-0.459749215098629,0.43139515157272,-0.280640951973558,0.169757333386427,-0.433441747182448,0.0891355323538534,0.340685177584962,-0.774020211422969,0.204996739357247,-0.00411413674465023,0.226512556979473,0.0595806130937014,-0.3483409073741,0.0839243604456376,1.55940334608555,-1.30008679353548,-0.908142801952305,-0.251804858024255,0.0326390663129479,-0.297887640828346,-0.0577181481819119,-0.225680784429457,0.914696732444998,-0.154935092733946,-0.468338989481651,0.104922277906835,-0.0206636178121265,0.184236818145311,-0.413679216538417,0.96020157646301,-1.60375350654743,-1.09202973888736,-0.13755905228075,-0.459749215098629,0.43139515157272,-0.140298793570628,0.0410131943520634,-0.147300844686395,0.667131151316232,0.541617907851396,0.313826009940362,-0.580196176571098,-0.0604578989595839,0.799953137542916,0.0402253079285394,0.512494708686541,1.9104198440049,"ABKQKDK","cattell","approx","no"
"3",7964.84382545576,7964.84382545576,7964.84382545576,293.901249475429,3,13.7606279043109,0.365217391304348,63.7680878766615,65.2454788639842,58.6355485059122,68.6926733196264,41.8040452143238,151.605281112953,69.2437582398487,39.1591983666435,17.1725476109672,26.082041601738,23.1045718858407,29.9762007358029,48.0484701645836,55.2522912758518,60.8761114819792,-0.173988484181226,0.096269348650237,-0.399923575982236,-0.128972811864099,0.0894078855116117,-0.577333311956043,-0.235728376752249,-0.311405447201744,0.296599909569506,-0.173988484181226,0.096269348650237,-0.399923575982236,0.0912813565277949,0.07281674608776,0.554535888248723,0.514456793395595,0.093805511127302,0.310334584948474,-0.366464982950244,0.806537583747138,0.821973875852111,-1.0227745582187,1.0796278996234,0.87646101396486,-0.128972811864099,0.0894078855116117,-0.577333311956043,-0.0159749488789972,-0.141919692378587,-0.211038977325853,0.0348496467417512,0.922542390749608,0.176309785904363,0.569639237715673,-0.127536210779015,-0.668993253943963,-0.659255591855329,1.3892420922612,0.933545604938551,-0.235728376752249,-0.311405447201744,0.296599909569506,-0.103702749462392,0.110131459171371,-0.312598719107929,-0.354919527156647,-0.69354337729081,-0.963296079038506,1.2009526605635,0.485329659158822,-0.305722067879109,0.118075823615312,-0.103658428835214,-1.28010783550815,"ABKQKDK","cattell","approx","no"
"4",7964.84382545576,7964.84382545576,7964.84382545576,187.246774027987,3,14.5817536261411,0.269565217391304,56.7034731330951,57.3147795827426,61.0976197092624,54.2159493646119,35.0063742323253,136.304193098161,65.5584631984408,38.4147225828774,23.303108238278,20.3654024136983,27.1185727542971,31.7673632224654,41.3274783104022,46.8422797728692,49.5072547107945,-0.186015477696039,-0.0187821177511938,-0.236900699659001,-0.187275977838565,-0.0305488024039247,-0.300379565498959,-0.213248998182697,-0.249677067451534,-0.0587673117737874,-0.186015477696039,-0.0187821177511938,-0.236900699659001,-0.037182982142693,-0.19476578365093,0.478168172840045,-0.419145782256779,0.449574428283857,-0.466285492005157,0.504673377345153,-0.861369283350454,-0.633949068538649,0.685828760313226,-0.522305484879843,-0.395335779046534,-0.187275977838565,-0.0305488024039247,-0.300379565498959,-0.0605006891354985,-0.0213514887032308,-0.330524453584933,-0.0966995837105138,-0.153233394598276,-0.74670932068775,-0.610969809495055,0.175460268796472,0.866365506437712,0.247146392897133,-0.934415431546597,-0.57739324639182,-0.213248998182697,-0.249677067451534,-0.0587673117737874,0.257620302855207,-0.238685009141649,0.174604543047516,-0.208610588688032,-0.0790556677473337,0.913136549923069,-0.69907515730184,-0.675932382965026,-0.151715241780949,-0.692581216154872,-0.136915446716557,0.797844641502763,"ABKQKDK","cattell","approx","no"
"5",7964.84382545576,7964.84382545576,7964.84382545576,415.308383362038,3,14.3277113516029,0.365217391304348,57.2305261286597,63.411584208972,58.0121488243755,63.5612661218937,35.8868086099714,165.290781363332,101.47897760284,46.1682863933277,34.1139268234997,26.0289482065469,39.017615812511,39.810911151811,64.3953146927278,56.8128133740612,58.5404421453541,-0.102138360726757,-0.151691528083588,-0.239861683934461,-0.0158012171376204,0.0215379060021958,-0.268865507004082,-0.109861602807916,-0.156916745824526,0.0943651653074495,-0.102138360726757,-0.151691528083588,-0.239861683934461,0.156297764213699,0.264875794776929,-0.000642586998913606,-0.298933999423299,-1.04256210720314,0.499001663453986,-0.643657560335402,0.631788336687155,0.157280243494423,-0.536048920374053,0.179142317451655,-0.063496896293816,-0.0158012171376204,0.0215379060021958,-0.268865507004082,0.0305326042729307,0.0608477523095626,-0.407941460954208,0.533674394155617,-0.544972348293079,0.97566976576333,0.276906740546598,-0.303854909496346,-0.692774255637228,-0.0617016747186569,0.52123205752908,0.265153729120881,-0.109861602807916,-0.156916745824526,0.0943651653074495,-0.0409656178790804,-0.100144995345569,0.512120562932244,-0.423264863345516,0.591496203765826,-0.879007107816657,0.297587174637535,0.183323514357384,0.258524719683564,0.844916829549965,0.120482743568992,-0.483609478039551,"ABKQKDK","cattell","approx","no"
"6",7964.84382545576,7964.84382545576,7964.84382545576,293.901249475429,3,13.7606279043109,0.365217391304348,63.7680878766615,65.2454788639842,58.6355485059122,68.6926733196264,41.8040452143238,151.605281112953,69.2437582398487,39.1591983666435,17.1725476109672,26.082041601738,23.1045718858407,29.9762007358029,48.0484701645836,55.2522912758518,60.8761114819792,-0.509810828087952,-0.69030008043325,0.247308898019083,-0.570784411364858,-0.316240038899278,0.270951069046197,-0.552496823710642,0.0852426292179532,-0.559724960610944,-0.509810828087952,-0.69030008043325,0.247308898019083,-0.730829815806467,-0.0347752791272549,-0.157538572972829,0.240679250391478,0.665671938583688,-0.56192395154402,0.554609461967388,-0.111671218822129,0.0239452624439755,0.363932715801955,-0.0702366099779369,0.0991883007139945,-0.570784411364858,-0.316240038899278,0.270951069046197,0.921891957671281,0.220174538735421,0.482167913272241,-0.0319402246451359,0.53999893189842,-0.54128395916824,-0.207244740842613,0.189374481947801,0.498368942434911,0.00272775303144679,-0.286115405842025,-0.132872112139509,-0.552496823710642,0.0852426292179532,-0.559724960610944,0.63849700396705,-0.105637824968314,-0.132792635900096,0.700654772090208,-0.530135272752138,0.610318671931474,-0.122459278852418,0.385954630531749,-0.0179240162832572,-0.473621529122507,0.00866922818819556,0.216743909161604,"ABKQKDK","cattell","approx","no"
"7",7964.84382545576,7964.84382545576,7964.84382545576,187.246774027987,3,14.5817536261411,0.269565217391304,56.7034731330951,57.3147795827426,61.0976197092624,54.2159493646119,35.0063742323253,136.304193098161,65.5584631984408,38.4147225828774,23.303108238278,20.3654024136983,27.1185727542971,31.7673632224654,41.3274783104022,46.8422797728692,49.5072547107945,-0.309919971163956,0.278038131416972,0.129401442767793,-0.44744829206321,-0.0619268502190407,0.121315038088936,-0.359424085708708,0.0831949120935541,-0.0578290174083518,-0.309919971163956,0.278038131416972,0.129401442767793,0.833292748307119,-0.547837838331819,-0.0785263285378505,-0.053442283587182,-0.274016347589958,0.869413006629012,-0.512125680826131,-0.42618726784995,-0.0328617692974834,-0.341582150518047,0.116064310085086,-0.081208248140919,-0.44744829206321,-0.0619268502190407,0.121315038088936,-0.985355783797429,0.0436186942763542,-0.498327453420742,-0.621278495586096,-0.584133438494944,0.211498473130676,0.10079510318302,-0.177378041906931,-0.531942841699778,-0.0158123412037503,0.200367981473934,0.171718851625556,-0.359424085708708,0.0831949120935541,-0.0578290174083518,-0.761000849806202,0.543497689303321,-0.463149461013155,-0.563448395713119,0.570650692560338,-0.397843259595602,0.0155050547728918,-0.624130136173196,-0.100508993518798,0.402700453044973,-0.0297650586073189,-0.116281122017997,"ABKQKDK","cattell","approx","no"
"8",7964.84382545576,7964.84382545576,7964.84382545576,415.308383362038,3,14.3277113516029,0.365217391304348,57.2305261286597,63.411584208972,58.0121488243755,63.5612661218937,35.8868086099714,165.290781363332,101.47897760284,46.1682863933277,34.1139268234997,26.0289482065469,39.017615812511,39.810911151811,64.3953146927278,56.8128133740612,58.5404421453541,-0.173576815455225,0.0518141871323961,0.216712513172826,-0.0850570626594413,0.0672015712297575,0.230472792836586,-0.076123084219206,0.159715962605248,0.121694820777954,-0.173576815455225,0.0518141871323961,0.216712513172826,0.183315414318769,0.308484680664302,0.0201808286337823,-0.311372428906867,0.0998541222170436,-1.11463488422988,0.407566388943951,0.772861722352986,0.187891820760208,0.44249826349677,-0.0879999620010897,0.195385003132593,-0.0850570626594413,0.0672015712297575,0.230472792836586,0.062131225785678,-0.224073772366998,0.235292633104071,0.980097207471398,0.790880949532447,0.198264898818846,0.273647395610245,0.223645413358043,0.712838547868674,0.214932762338826,-0.0738697622411136,-0.338165098866877,-0.076123084219206,0.159715962605248,0.121694820777954,-0.383349797489217,-0.451208211631504,0.831424239045565,0.227662073878473,-0.489729899614472,0.272239721584219,-0.161294841304355,0.89453452909861,0.108999346682746,-0.545480249543358,-0.0195841333291124,0.0949384638706653,"ABKQKDK","cattell","approx","no"
"9",7964.84382545576,7964.84382545576,7964.84382545576,293.901249475429,3,13.7606279043109,0.365217391304348,63.7680878766615,65.2454788639842,58.6355485059122,68.6926733196264,41.8040452143238,151.605281112953,69.2437582398487,39.1591983666435,17.1725476109672,26.082041601738,23.1045718858407,29.9762007358029,48.0484701645836,55.2522912758518,60.8761114819792,-0.0993359253466124,0.125233577876675,-0.00449413090267276,-0.0919319221875949,0.0384742107868209,0.0736959822594785,-0.0498918322403756,0.0215696167279088,-0.00566618795947871,-0.0993359253466124,0.125233577876675,-0.00449413090267276,-0.060085470752347,0.10260363776999,0.148957656715056,0.793444136797059,-0.684077153794093,0.591932411915328,0.439666066801611,-0.772763798308801,-0.112393987391584,-0.521064308712845,-0.0394225125898182,-0.142691401738721,-0.0919319221875949,0.0384742107868209,0.0736959822594785,-0.150944096744764,-0.286533502988567,0.0710887864508496,-0.126137903117387,-0.561695046260534,-0.320786902176437,-0.655231601871508,-0.125505070734987,-0.782875718648132,-0.74879083681944,-0.339653084724563,0.559175669705891,-0.0498918322403756,0.0215696167279088,-0.00566618795947871,0.0781123588659576,-0.044680306188015,-0.369626804574241,0.170559810796466,-0.436207438683369,-0.127099088617877,-0.000952253435982389,-1.07266717550484,-0.0925452161431328,1.01391766063077,0.184575415232165,-0.0425962135571951,"ABKQKDK","cattell","approx","no"
"10",7964.84382545576,7964.84382545576,7964.84382545576,187.246774027987,3,14.5817536261411,0.269565217391304,56.7034731330951,57.3147795827426,61.0976197092624,54.2159493646119,35.0063742323253,136.304193098161,65.5584631984408,38.4147225828774,23.303108238278,20.3654024136983,27.1185727542971,31.7673632224654,41.3274783104022,46.8422797728692,49.5072547107945,-0.0987619123580198,0.0232711723952172,0.278445897176616,-0.0430758585354547,0.0819498072292135,0.0500585971076701,-0.061814574714447,0.106110259223938,0.0483129527217965,-0.0987619123580198,0.0232711723952172,0.278445897176616,0.00718365254228349,0.278516404674873,0.0981725315311919,-0.177843168215138,0.425909869429974,-0.150472629589175,-0.624975246510959,0.611623928242123,-0.647389042983731,0.862007256286507,0.511046849065461,0.208823832995734,-0.0430758585354547,0.0819498072292135,0.0500585971076701,0.174718434752301,-0.242158332213731,0.000734325026106669,0.155709728612809,0.148179071521858,-0.133093550280704,-0.0696099875587939,0.196398375053997,0.261009059450996,1.04323870326113,0.940778787683887,-0.627107984533194,-0.061814574714447,0.106110259223938,0.0483129527217965,-0.0835128869725868,-0.467378787824176,0.158520977746248,0.214848787709579,0.708262171811069,-0.237531816848111,0.183669143845785,0.617728545011564,-0.846588708992055,-0.757429521983147,0.0184058912293034,0.253239024746323,"ABKQKDK","cattell","approx","no"
