"","a.1","a.2","a.3","b","d","nux","prop","mu.1","mu.2","mu.3","mu.4","mu.5","mu.6","mu.7","mu.8","mu.9","mu.10","mu.11","mu.12","mu.13","mu.14","mu.15","Q.1","Q.2","Q.3","Q.1.1","Q.2.1","Q.3.1","Q.1.2","Q.2.2","Q.3.2","Q1.ev1","Q1.ev2","Q1.ev3","Q1.ev4","Q1.ev5","Q1.ev6","Q1.ev7","Q1.ev8","Q1.ev9","Q1.ev10","Q1.ev11","Q1.ev12","Q1.ev13","Q1.ev14","Q1.ev15","Q1.ev1.1","Q1.ev2.1","Q1.ev3.1","Q1.ev4.1","Q1.ev5.1","Q1.ev6.1","Q1.ev7.1","Q1.ev8.1","Q1.ev9.1","Q1.ev10.1","Q1.ev11.1","Q1.ev12.1","Q1.ev13.1","Q1.ev14.1","Q1.ev15.1","Q1.ev1.2","Q1.ev2.2","Q1.ev3.2","Q1.ev4.2","Q1.ev5.2","Q1.ev6.2","Q1.ev7.2","Q1.ev8.2","Q1.ev9.2","Q1.ev10.2","Q1.ev11.2","Q1.ev12.2","Q1.ev13.2","Q1.ev14.2","Q1.ev15.2","model","method","dfupdate","dfconstr"
"1",10959.3047947748,3786.98805433723,2366.33960972693,185.393673819397,3,13.9958480372103,0.269565217391304,56.3966812134782,57.0839206157058,60.9974507689393,54.0812983815257,34.9978781464172,135.966928135865,65.3034194568029,38.2644899571612,23.2940057685729,20.2794737028588,27.0590642545744,31.6624411992838,41.0910519082834,46.6525245943754,49.3343737514287,-0.241968608383356,0.281020227310406,-0.494827566631769,-0.181378230566582,-0.0793973492002681,-0.328597239650071,-0.165726669526936,-0.3630386609654,0.461330281373566,-0.241968608383356,0.281020227310406,-0.494827566631769,0.0262893977576256,0.159920243971728,0.714862442289176,-0.326850139844788,0.252406068807521,-0.478535394999053,0.142741492734308,0.0133806131037667,-0.908633761705751,-1.44211476241131,0.9501706482682,0.542387669863153,-0.181378230566582,-0.0793973492002681,-0.328597239650071,-0.197140808650892,-0.0789846949877701,0.525786972542482,-0.0627822578126096,-0.554253881556124,0.247237775267009,0.0934855619107243,-0.167981291582517,1.29786325271171,-0.814094945894203,1.2475766542715,0.812696417697791,-0.165726669526936,-0.3630386609654,0.461330281373566,-0.0656491226362711,-0.0072746009314859,-0.0610792574004466,0.312849211807383,0.198669149575543,0.472316138198908,-0.512123843846096,0.121080918816671,-0.656205790951478,0.231601047143053,0.579584751182295,1.89851928969644,"AKJBKQKDK","cattell","approx","yes"
"2",16620.0164855818,5792.92629138271,3914.85075989173,414.471276518484,3,13.9958480372103,0.365217391304348,57.0791896370051,63.1792032109998,57.7342452378401,63.4123676073633,35.7415809127152,164.946682899735,101.361837161044,46.0756370901158,34.1176001062273,25.9591476936297,38.9475662676712,39.8033456559075,64.3073845923498,56.7539516320943,58.4474909722361,-0.278471720384135,0.164851901345568,-0.43403007757933,-0.25082055981434,-0.0318063993609247,-0.296144311766459,-0.137127389473873,-0.44877959881133,0.441706560527905,-0.278471720384135,0.164851901345568,-0.43403007757933,0.0926894310908349,0.339420174872736,0.777307853228375,0.198419865245566,-0.00691454943585294,0.228585648023229,0.0605305365052693,-0.347740441085996,0.0879571203694612,1.56640273040952,-1.29131116557479,-0.907927967931063,-0.25082055981434,-0.0318063993609247,-0.296144311766459,-0.055557307737439,-0.228664504858842,0.916722617157214,-0.138801325419694,-0.468745206059761,0.105120286620427,0.0189967296729784,0.185711922084854,-0.417559592980609,0.959785989618459,-1.60246943282429,-1.09307752513115,-0.137127389473873,-0.44877959881133,0.441706560527905,-0.142045370943386,0.0420980244652994,-0.171947201799349,0.663369658350372,0.537161868606623,0.302317992336005,-0.582038441128914,-0.0925728729273183,0.800657705306096,0.0360333205546714,-0.518017454658695,-1.90936679666222,"AKJBKQKDK","cattell","approx","yes"
"3",17869.9796922538,5167.3990690505,3586.11203370106,293.469675720071,3,13.9958480372103,0.365217391304348,63.5773671944832,65.0315100922897,58.513990434142,68.4787048860368,41.6508212478766,151.541650066462,69.3249305866104,39.106419144254,17.1653843104171,26.1103249013667,23.139212363494,29.9693272873201,48.104121087544,55.2532308352558,60.9099187668692,-0.172431475930705,0.0922350109295309,-0.404354399487841,-0.129645744086802,-0.0900059445556434,-0.576917694847901,-0.235127026183533,-0.303389731561413,0.30351047031881,-0.172431475930705,0.0922350109295309,-0.404354399487841,0.0889873878951509,0.0705167220980065,-0.551803213355011,0.519597458420487,0.102218375039273,0.307818703556051,-0.366712813068081,0.816331609197536,0.81319444035174,-1.0294355847465,1.07093148406902,0.876121591472368,-0.129645744086802,-0.0900059445556434,-0.576917694847901,-0.0194200203818924,-0.13778472509173,-0.209825437899572,0.0314930632788866,0.919577187224267,0.175163627977686,-0.576292362768948,-0.125213785716566,-0.664751757305507,-0.661176991066499,1.39047037675219,0.933813487961161,-0.235127026183533,-0.303389731561413,0.30351047031881,-0.109403424684997,0.110385428606928,-0.298291782452943,-0.367539673720639,-0.692057278013412,-0.953449053812911,1.18306988606317,0.542546348349773,-0.306790072816909,0.118257631459813,0.104026986363164,1.28143384414949,"AKJBKQKDK","cattell","approx","yes"
"4",10959.3047947748,3786.98805433723,2366.33960972693,185.393673819397,3,13.9958480372103,0.269565217391304,56.3966812134782,57.0839206157058,60.9974507689393,54.0812983815257,34.9978781464172,135.966928135865,65.3034194568029,38.2644899571612,23.2940057685729,20.2794737028588,27.0590642545744,31.6624411992838,41.0910519082834,46.6525245943754,49.3343737514287,-0.185861691345447,-0.0206202385286842,-0.2390732105757,-0.187221315927773,0.0310582582330588,-0.301696883890707,-0.21180367585734,-0.2528423428713,-0.0506890966795566,-0.185861691345447,-0.0206202385286842,-0.2390732105757,-0.0389947919187551,-0.194707750436612,-0.474602923414204,-0.425365235564002,0.449112857816112,-0.465002377273713,0.5003853262574,-0.871624333183722,-0.623865257241902,0.687553919015999,-0.518337323177716,-0.394792854006288,-0.187221315927773,0.0310582582330588,-0.301696883890707,-0.0655988238772849,-0.0237884939251123,-0.325445439362804,-0.0989411756769415,-0.147355734560566,-0.743418299478095,0.619525637351805,0.171872119752422,0.86377742364597,0.248836359150635,-0.936265970100601,-0.576442660363199,-0.21180367585734,-0.2528423428713,-0.0506890966795566,0.255631410155648,-0.242040334703869,0.178907635124112,-0.204061040993966,-0.0722857818022327,0.914554866928031,-0.663130167258786,-0.709130919102551,-0.153916138573238,-0.689605884334528,0.141098162353394,-0.799949840971751,"AKJBKQKDK","cattell","approx","yes"
"5",16620.0164855818,5792.92629138271,3914.85075989173,414.471276518484,3,13.9958480372103,0.365217391304348,57.0791896370051,63.1792032109998,57.7342452378401,63.4123676073633,35.7415809127152,164.946682899735,101.361837161044,46.0756370901158,34.1176001062273,25.9591476936297,38.9475662676712,39.8033456559075,64.3073845923498,56.7539516320943,58.4474909722361,-0.103033415668943,-0.154319975919106,-0.236014524758954,-0.016128948513387,-0.0210681469106211,-0.269008563497986,-0.109291913477035,-0.154266272656296,0.0977091356225526,-0.103033415668943,-0.154319975919106,-0.236014524758954,0.156945978546001,0.265143593774243,-0.00889786477710417,-0.28305026632079,-1.04981501407711,0.498006697036985,-0.637702387700618,0.637200484008997,0.1492636038004,-0.535133450070005,0.178047129205961,-0.0640562532904178,-0.016128948513387,-0.0210681469106211,-0.269008563497986,0.0309741761298625,0.0644924513210564,-0.420008582250607,0.523497286684443,-0.548488458060207,0.972925377934302,-0.283632956770425,-0.300045342710115,-0.69224478602646,-0.0627661330467056,0.522603463087329,0.264056178795239,-0.109291913477035,-0.154266272656296,0.0977091356225526,-0.041369843936406,-0.102139389000419,0.531506593752217,-0.401533568176757,0.584341147299669,-0.884954506448266,0.282035733097873,0.202429555155409,0.261282965560702,0.840141674869138,-0.125892909322243,0.48609318384074,"AKJBKQKDK","cattell","approx","yes"
"6",17869.9796922538,5167.3990690505,3586.11203370106,293.469675720071,3,13.9958480372103,0.365217391304348,63.5773671944832,65.0315100922897,58.513990434142,68.4787048860368,41.6508212478766,151.541650066462,69.3249305866104,39.106419144254,17.1653843104171,26.1103249013667,23.139212363494,29.9693272873201,48.104121087544,55.2532308352558,60.9099187668692,-0.516332773626312,-0.681644939423598,0.257285342125317,-0.570523271832499,0.316565711915226,0.266039570969068,-0.550767294580572,0.0640022751396306,-0.560364354548727,-0.516332773626312,-0.681644939423598,0.257285342125317,-0.7300502184047,-0.030227422015977,0.163914656448217,0.230045982415074,0.670776796880742,-0.563562947586335,0.550289223889274,-0.11515242538219,0.0266600972962472,0.363682587044033,-0.0690869321785144,0.0994886365803478,-0.570523271832499,0.316565711915226,0.266039570969068,0.922175296224761,0.223692856265239,0.482465673817515,-0.0256006302545402,0.541789220909,-0.539182314167011,0.210795904094901,0.187219344311335,0.498227832059758,0.00300500645214958,-0.287292119819562,-0.132299666178389,-0.550767294580572,0.0640022751396306,-0.560364354548727,0.640494361148245,-0.105684642510992,-0.16260749063243,0.692339500061129,-0.533337949100943,0.617124280449775,-0.136979834597907,0.374862829762658,-0.018547642394805,-0.470254671058577,-0.00893805933538269,-0.218205870932714,"AKJBKQKDK","cattell","approx","yes"
"7",10959.3047947748,3786.98805433723,2366.33960972693,185.393673819397,3,13.9958480372103,0.269565217391304,56.3966812134782,57.0839206157058,60.9974507689393,54.0812983815257,34.9978781464172,135.966928135865,65.3034194568029,38.2644899571612,23.2940057685729,20.2794737028588,27.0590642545744,31.6624411992838,41.0910519082834,46.6525245943754,49.3343737514287,-0.307003474402319,0.281487487365358,0.12336151429125,-0.447141088303057,0.0627048293760289,0.126288373362226,-0.359501275699669,0.0816945546515955,-0.0666674446259814,-0.307003474402319,0.281487487365358,0.12336151429125,0.828925062964287,-0.554028727022166,0.0759937589980561,-0.0524930737817951,-0.27613006397862,0.874520863580239,-0.508970284119167,-0.420154452466967,-0.0305782500658964,-0.343333342700761,0.113987832348878,-0.0812490909728752,-0.447141088303057,0.0627048293760289,0.126288373362226,-0.986504537425799,0.0358309397801207,-0.487267774959124,-0.627869800876875,-0.58600942925307,0.20668392017757,-0.102402623276319,-0.174174551063996,-0.532220002982111,-0.0157889340156373,0.201416523901883,0.171337248427862,-0.359501275699669,0.0816945546515955,-0.0666674446259814,-0.757446664181614,0.544504940957811,-0.436757408408214,-0.577017303604446,0.579039158745831,-0.407854090989158,0.0421551712443657,-0.619337347942948,-0.101309735122166,0.3999585398707,0.0339437358338499,0.116942297478126,"AKJBKQKDK","cattell","approx","yes"
"8",16620.0164855818,5792.92629138271,3914.85075989173,414.471276518484,3,13.9958480372103,0.365217391304348,57.0791896370051,63.1792032109998,57.7342452378401,63.4123676073633,35.7415809127152,164.946682899735,101.361837161044,46.0756370901158,34.1176001062273,25.9591476936297,38.9475662676712,39.8033456559075,64.3073845923498,56.7539516320943,58.4474909722361,-0.173861907085481,0.0568334474288746,0.215818987601254,-0.0852946873354366,-0.0675573355576972,0.23084017648828,-0.0779325895242437,0.167887260193267,0.11699832997927,-0.173861907085481,0.0568334474288746,0.215818987601254,0.187104069062881,0.307873078059499,-0.0240349845806311,-0.310107001190984,0.0977325898041154,-1.11937305146823,0.403279763585883,0.768480867371342,0.181799927945892,0.444776977635514,-0.0846520071060962,0.195901950549751,-0.0852946873354366,-0.0675573355576972,0.23084017648828,0.0664256822562455,-0.216962103220576,0.220600143393055,0.982762245145631,0.791282261833843,0.204220199874512,-0.274244010604725,0.217882467404684,0.714464096366348,0.214650757638987,-0.0744661240308986,-0.339186601177947,-0.0779325895242437,0.167887260193267,0.11699832997927,-0.385665733194425,-0.451207275148509,0.815497401127715,0.254642528820954,-0.498843332109487,0.284582476765946,-0.201344739068304,0.884524905596262,0.110678160212793,-0.542398920113484,0.0130208967589554,-0.095996185865775,"AKJBKQKDK","cattell","approx","yes"
"9",17869.9796922538,5167.3990690505,3586.11203370106,293.469675720071,3,13.9958480372103,0.365217391304348,63.5773671944832,65.0315100922897,58.513990434142,68.4787048860368,41.6508212478766,151.541650066462,69.3249305866104,39.106419144254,17.1653843104171,26.1103249013667,23.139212363494,29.9693272873201,48.104121087544,55.2532308352558,60.9099187668692,-0.0991396537858582,0.126395759697533,-0.00605824267507724,-0.091901057647416,-0.037076403910693,0.0732888425939171,-0.0498395992905545,0.0197866867810496,-0.00616957535032004,-0.0991396537858582,0.126395759697533,-0.00605824267507724,-0.0607275815966792,0.097681514197118,-0.14831314386563,0.800393700159205,-0.671727386661886,0.595236577777589,0.445923125994032,-0.771737357820849,-0.102985042614711,-0.521193875031912,-0.0436630150672749,-0.143243718535609,-0.091901057647416,-0.037076403910693,0.0732888425939171,-0.150666360681912,-0.289034989236097,0.0741617482798573,-0.121556951477361,-0.559505181899832,-0.316759632797335,0.6561052262438,-0.12098196912716,-0.783446820707458,-0.747877164298979,-0.340008610364097,0.563386446125037,-0.0498395992905545,0.0197866867810496,-0.00616957535032004,0.0770430412732128,-0.0421117109556369,-0.373008391549266,0.155281589429779,-0.427420293204972,-0.126887536850219,0.0584241463336147,-1.07751804665776,-0.0935078281580637,1.01285638474028,-0.180745496132615,0.0437502793624404,"AKJBKQKDK","cattell","approx","yes"
"10",10959.3047947748,3786.98805433723,2366.33960972693,185.393673819397,3,13.9958480372103,0.269565217391304,56.3966812134782,57.0839206157058,60.9974507689393,54.0812983815257,34.9978781464172,135.966928135865,65.3034194568029,38.2644899571612,23.2940057685729,20.2794737028588,27.0590642545744,31.6624411992838,41.0910519082834,46.6525245943754,49.3343737514287,-0.0992548629460373,0.0293142139068822,0.276783583246901,-0.0430046671693982,-0.0812020336786958,0.0491067727473619,-0.0619675055613362,0.107924135833719,0.0448911654195647,-0.0992548629460373,0.0293142139068822,0.276783583246901,0.00853526052773889,0.280509653422744,-0.0992224568213911,-0.177933369913287,0.421197900119525,-0.15359347821921,-0.628160346346585,0.599825621700017,-0.651832922013776,0.861562997446523,0.517412731365671,0.211020073604654,-0.0430046671693982,-0.0812020336786958,0.0491067727473619,0.175849128654519,-0.240690903246198,-0.0019799498171943,0.157421875111876,0.151512715171121,-0.131649576195386,0.0737034592304333,0.195717526124553,0.259751144825842,1.0382726847193,0.942085851245731,-0.633130323327003,-0.0619675055613362,0.107924135833719,0.0448911654195647,-0.0821737736872211,-0.468806353035431,0.151082260151178,0.226510276684741,0.69975506980353,-0.243961584080367,0.141438753699106,0.635735178782997,-0.847045151622534,-0.754047491535401,-0.0128067294506674,-0.254239901164268,"AKJBKQKDK","cattell","approx","yes"
