"","a.1","a.2","a.3","a.4","a.5","b","d","nux","prop","mu.1","mu.2","mu.3","mu.4","mu.5","mu.6","mu.7","mu.8","mu.9","mu.10","mu.11","mu.12","mu.13","mu.14","mu.15","Q.1","Q.2","Q.3","Q.1.1","Q.2.1","Q.3.1","Q.1.2","Q.2.2","Q.3.2","Q.4","Q.5","Q1.ev1","Q1.ev2","Q1.ev3","Q1.ev4","Q1.ev5","Q1.ev6","Q1.ev7","Q1.ev8","Q1.ev9","Q1.ev10","Q1.ev11","Q1.ev12","Q1.ev13","Q1.ev14","Q1.ev15","Q1.ev1.1","Q1.ev2.1","Q1.ev3.1","Q1.ev4.1","Q1.ev5.1","Q1.ev6.1","Q1.ev7.1","Q1.ev8.1","Q1.ev9.1","Q1.ev10.1","Q1.ev11.1","Q1.ev12.1","Q1.ev13.1","Q1.ev14.1","Q1.ev15.1","Q1.ev1.2","Q1.ev2.2","Q1.ev3.2","Q1.ev4.2","Q1.ev5.2","Q1.ev6.2","Q1.ev7.2","Q1.ev8.2","Q1.ev9.2","Q1.ev10.2","Q1.ev11.2","Q1.ev12.2","Q1.ev13.2","Q1.ev14.2","Q1.ev15.2","model","method","dfupdate","dfconstr"
"1",6369.5933002621,6369.5933002621,6369.5933002621,6369.5933002621,6369.5933002621,232.464527945987,3,11.5574128912539,0.269565217391304,57.3617623217457,58.387414773477,60.9013963813624,55.0181981923604,35.452738965682,137.359458304582,66.7431840171885,39.4319562628732,23.0581681494557,20.9422804327626,27.2881188763031,32.2522191427932,41.1128947019038,46.4570301563523,49.3196496866315,-0.24754501706019,0.28237307024866,-0.492966452262518,-0.181017610787031,0.0699066907968573,-0.326364125059538,0.172753377506642,0.358785596204986,0.464341549351695,-0.0640563152732631,-0.00301749361856961,-0.24754501706019,0.28237307024866,-0.492966452262518,-0.0477456202533571,0.201818715079088,0.689666709793724,-0.369784170638231,0.283441625056981,-0.447109074453316,0.0902732949515197,-0.00521300083861973,-0.937677509427378,-1.42698633559782,-0.93919461162191,0.56269068021847,-0.181017610787031,0.0699066907968573,-0.326364125059538,-0.21663410222053,-0.0909951666247755,0.519979347509448,-0.008255868134437,-0.538195282805391,0.259000807957246,0.108989391525016,0.150412103240122,-1.26015358959007,-0.564973248413347,1.41702701864042,0.816007369261957,0.172753377506642,0.358785596204986,0.464341549351695,-0.0640563152732631,-0.00301749361856961,-0.0944441530448515,0.323519675187,0.234399856478122,0.532627273273396,-0.419673212930856,0.162348912347814,-0.646432182756224,0.276953915964579,0.566770563006399,1.89559299810939,"ABQKDK","bic","approx","yes"
"2",6369.5933002621,6369.5933002621,6369.5933002621,6369.5933002621,6369.5933002621,232.464527945987,3,11.5574128912539,0.365217391304348,55.7256055635109,61.6059668791071,57.393347572392,62.5123552561066,35.1460985635575,161.295530393113,99.8321154806654,45.7386760493991,33.5179689773576,25.7465168243238,37.9725506981227,39.7103975780365,63.497661144934,55.571569685284,57.230092349296,-0.279287675564004,0.160556313632207,-0.429410761593138,-0.252301417330824,0.0238846766048515,-0.298919412970572,0.148226388764222,0.444199343798904,0.444336370816698,-0.133499645197315,0.0628552368874756,-0.279287675564004,0.160556313632207,-0.429410761593138,-0.122179143016812,0.373494458473503,0.763176071057418,0.199220023774661,-0.023525828162157,0.210174484750952,0.104710558875458,-0.346968938195573,0.115420786972788,1.5622031373423,1.27609033581864,-0.931411267876615,-0.252301417330824,0.0238846766048515,-0.298919412970572,-0.0794352067430922,-0.262751746798335,0.910132825496362,-0.078054108992643,-0.486012177508114,0.120285409677716,0.0285122061840843,-0.168411221260663,0.375037395385911,0.6086085679247,-1.77078091129734,-1.09571996169144,0.148226388764222,0.444199343798904,0.444336370816698,-0.133499645197315,0.0628552368874756,-0.288831350904494,0.635675984047653,0.528709048289868,0.360480531931689,-0.524811089243419,-0.0540383605051709,0.814176188081165,-0.0468413921379605,-0.492643153055012,-1.91544731566894,"ABQKDK","bic","approx","yes"
"3",6369.5933002621,6369.5933002621,6369.5933002621,6369.5933002621,6369.5933002621,232.464527945987,5,11.5574128912539,0.365217391304348,64.5367662458,65.8391996995439,59.0471715254406,70.0698621046602,42.2230946364794,154.324080250545,70.5316752843484,40.193279445459,17.0681451789641,26.7455198885685,23.3808596573398,30.2140480789013,48.1513001157584,55.7597494530375,61.184067007527,-0.170378878441665,0.0887590802457492,-0.401174728952971,-0.129721255020857,0.0584597732735003,-0.582679690894753,0.238281302133791,0.297516677566386,0.305203833136119,-0.115198356929941,0.0923982906557798,-0.170378878441665,0.0887590802457492,-0.401174728952971,-0.0670093372257518,0.0373733649242998,-0.531710079205296,0.573290268061774,0.0933023460920717,0.272250860797111,-0.339412644036139,0.839151009923508,0.794664559011741,-1.03530452772596,-1.05641681929189,0.89107076052214,-0.129721255020857,0.0584597732735003,-0.582679690894753,-0.033804064861547,-0.132048576398148,-0.212538879618249,0.0118059319836701,0.923549713277045,0.137237168491952,-0.591509196503186,0.112743725033609,0.698350085542313,-0.343917838353956,1.47825928472788,0.938848767683178,0.238281302133791,0.297516677566386,0.305203833136119,-0.115198356929941,0.0923982906557798,-0.214483206307098,-0.425099528395042,-0.757227743779209,-1.10901353898408,1.01893999892261,0.465357031491319,-0.319959906291349,0.173105021269367,0.0813739592059761,1.28322181395639,"ABQKDK","bic","approx","yes"
"4",6369.5933002621,6369.5933002621,6369.5933002621,6369.5933002621,6369.5933002621,232.464527945987,3,11.5574128912539,0.269565217391304,57.3617623217457,58.387414773477,60.9013963813624,55.0181981923604,35.452738965682,137.359458304582,66.7431840171885,39.4319562628732,23.0581681494557,20.9422804327626,27.2881188763031,32.2522191427932,41.1128947019038,46.4570301563523,49.3196496866315,-0.187791482716188,-0.028438615659348,-0.242982731276625,-0.186919653377124,-0.0433156660816268,-0.299333973961021,0.211244032475877,0.247510971243519,-0.0435741162940845,0.255347986049457,-0.248858215451258,-0.187791482716188,-0.028438615659348,-0.242982731276625,0.0488094622782133,-0.210311014226748,-0.486907662823104,-0.451608623790589,0.46927923279028,-0.399932718474918,0.454692753622239,-0.89548428260039,-0.617514265169797,0.691944828618019,0.510100472682366,-0.400474643042834,-0.186919653377124,-0.0433156660816268,-0.299333973961021,-0.0532497994587022,0.00324095396017021,-0.3293924199098,-0.143598535059406,-0.167203631793311,-0.720602445078518,0.620367716378737,-0.180911353491609,-0.887416448951846,0.0391435423655059,-0.948963132836849,-0.58266207582535,0.211244032475877,0.247510971243519,-0.0435741162940845,0.255347986049457,-0.248858215451258,0.212070393739843,-0.171036339089503,-0.00520503798959197,1.0386931890213,-0.516869979461343,-0.656907278694363,-0.183397556605422,-0.697582323902006,0.148455154570849,-0.789446923687013,"ABQKDK","bic","approx","yes"
"5",6369.5933002621,6369.5933002621,6369.5933002621,6369.5933002621,6369.5933002621,232.464527945987,3,11.5574128912539,0.365217391304348,55.7256055635109,61.6059668791071,57.393347572392,62.5123552561066,35.1460985635575,161.295530393113,99.8321154806654,45.7386760493991,33.5179689773576,25.7465168243238,37.9725506981227,39.7103975780365,63.497661144934,55.571569685284,57.230092349296,-0.103165593138163,-0.15054151819525,-0.236264366127245,-0.0206430641570818,0.00246773902036282,-0.260237758007658,0.108801195500711,0.150770258607258,0.0963169747221401,-0.0431879193899007,-0.104198839009013,-0.103165593138163,-0.15054151819525,-0.236264366127245,-0.199117874443903,0.250780412655573,-0.0127763482319058,-0.247691047649731,-1.05572911942733,0.491838948979095,-0.61579158443043,0.663528084813327,0.152845992203324,-0.533071807413655,-0.179365789790286,-0.060894998327184,-0.0206430641570818,0.00246773902036282,-0.260237758007658,0.0313506593262473,0.0491573063041405,-0.448322994079608,0.522399085571012,-0.513153276727245,0.968076715633902,-0.272869642027091,0.332631940134119,0.707419015838355,0.0532268857762498,0.516694464845341,0.266884805024783,0.108801195500711,0.150770258607258,0.0963169747221401,-0.0431879193899007,-0.104198839009013,0.543804225819907,-0.317367230286658,0.562625423405213,-0.954025835017407,0.135152192752456,0.147124856921286,0.318352015710472,0.842188003887845,-0.125771712860108,0.475857169719961,"ABQKDK","bic","approx","yes"
"6",6369.5933002621,6369.5933002621,6369.5933002621,6369.5933002621,6369.5933002621,232.464527945987,5,11.5574128912539,0.365217391304348,64.5367662458,65.8391996995439,59.0471715254406,70.0698621046602,42.2230946364794,154.324080250545,70.5316752843484,40.193279445459,17.0681451789641,26.7455198885685,23.3808596573398,30.2140480789013,48.1513001157584,55.7597494530375,61.184067007527,-0.506672074813512,-0.689124306658139,0.261534552870446,-0.579758180318852,-0.290882434535031,0.273363356161336,0.548740668596875,-0.0704305660309417,-0.556047948003141,0.646989620805408,-0.128582733548415,-0.506672074813512,-0.689124306658139,0.261534552870446,0.745639917749844,0.0376202582302537,0.159819935385327,0.162720260131987,0.677018819924724,-0.583396814048164,0.522006863402867,-0.142466840691103,0.0227064560268767,0.356264399579894,0.0723696158001784,0.0937328087425398,-0.579758180318852,-0.290882434535031,0.273363356161336,0.914252349686562,0.177695517200322,0.507482918939291,0.0177941918605563,0.528480358246788,-0.550562623272777,0.193938331805088,-0.217671065018657,-0.50714221204725,-0.0590312762234259,-0.274531056243896,-0.134848604408697,0.548740668596875,-0.0704305660309417,-0.556047948003141,0.646989620805408,-0.128582733548415,-0.22736392940734,0.645935681315049,-0.516405984355324,0.625875581634398,-0.029920841942305,0.418363054856013,-0.060385752937234,-0.487477332049686,-0.00937127511068362,-0.217650947229203,"ABQKDK","bic","approx","yes"
"7",6369.5933002621,6369.5933002621,6369.5933002621,6369.5933002621,6369.5933002621,232.464527945987,3,11.5574128912539,0.269565217391304,57.3617623217457,58.387414773477,60.9013963813624,55.0181981923604,35.452738965682,137.359458304582,66.7431840171885,39.4319562628732,23.0581681494557,20.9422804327626,27.2881188763031,32.2522191427932,41.1128947019038,46.4570301563523,49.3196496866315,-0.314604260740432,0.286990071088359,0.119616944872639,-0.436961281244515,-0.0544201999114173,0.134742527875633,0.364955521689282,-0.0822957799185494,-0.0664364054103814,-0.736918557564523,0.578236172144438,-0.314604260740432,0.286990071088359,0.119616944872639,-0.781681730910549,-0.622167637394541,0.118808877320333,0.0454297648370016,-0.307930018158007,0.896671427840332,-0.465022487434689,-0.387402949358921,-0.0234486023429013,-0.335522429512283,-0.114708250049473,-0.07018402640604,-0.436961281244515,-0.0544201999114173,0.134742527875633,-0.964753092079814,0.123827781930957,-0.449358703865537,-0.668372124064256,-0.584926215854923,0.231163565407976,-0.0885676638893794,0.198915548852486,0.537667042097075,0.024883041867574,0.192163631012644,0.172987447191283,0.364955521689282,-0.0822957799185494,-0.0664364054103814,-0.736918557564523,0.578236172144438,-0.37743412219304,-0.617601169075653,0.544893685603696,-0.389384729662,-0.0319316232565644,-0.646355721633978,-0.0654978781954949,0.416417365442365,0.0388945241415967,0.118820410331137,"ABQKDK","bic","approx","yes"
"8",6369.5933002621,6369.5933002621,6369.5933002621,6369.5933002621,6369.5933002621,232.464527945987,3,11.5574128912539,0.365217391304348,55.7256055635109,61.6059668791071,57.393347572392,62.5123552561066,35.1460985635575,161.295530393113,99.8321154806654,45.7386760493991,33.5179689773576,25.7465168243238,37.9725506981227,39.7103975780365,63.497661144934,55.571569685284,57.230092349296,-0.179894499341426,0.0573890638845105,0.220222001915586,-0.0854943091954878,0.0709805502345517,0.229926610005274,0.0749764236416176,-0.162321594417373,0.103879933926036,-0.400534114173845,-0.443531555830816,-0.179894499341426,0.0573890638845105,0.220222001915586,-0.221015880346811,0.310509696294812,-0.0728958651133998,-0.403057702134428,0.165783486065183,-1.11849274234713,0.354543333896929,0.731154338028163,0.178488309574964,0.43617444526048,0.0814271774533794,0.184441701377681,-0.0854943091954878,0.0709805502345517,0.229926610005274,0.0262779989287421,-0.274399364110369,0.138086705366774,0.985196202197546,0.796063412715187,0.166006962043703,-0.28012241473394,-0.239312825924917,-0.714071327175857,0.198872621305707,-0.111087497702074,-0.330239561924767,0.0749764236416176,-0.162321594417373,0.103879933926036,-0.400534114173845,-0.443531555830816,0.80571995277934,0.349790167708071,-0.445779300622329,0.276789667223751,-0.137877072446173,0.89936089121553,0.069495425180096,-0.557155956764777,0.00120141932031162,-0.0940637918780179,"ABQKDK","bic","approx","yes"
"9",6369.5933002621,6369.5933002621,6369.5933002621,6369.5933002621,6369.5933002621,232.464527945987,5,11.5574128912539,0.365217391304348,64.5367662458,65.8391996995439,59.0471715254406,70.0698621046602,42.2230946364794,154.324080250545,70.5316752843484,40.193279445459,17.0681451789641,26.7455198885685,23.3808596573398,30.2140480789013,48.1513001157584,55.7597494530375,61.184067007527,-0.0947538021755279,0.123138432851395,-0.0119399386796813,-0.0905142533434935,0.0490896251282704,0.0750181625671242,0.0488372703904758,-0.0206423111755125,-0.00868875360480484,0.0800504842153437,-0.0407176087366259,-0.0947538021755279,0.123138432851395,-0.0119399386796813,0.0764978354642537,0.0786192093890951,-0.132481374847464,0.831312032235865,-0.72608321472002,0.483881721031343,0.459002679609888,-0.762351943155476,-0.109929366930607,-0.524647456245618,0.0440406485643697,-0.137451675636768,-0.0905142533434935,0.0490896251282704,0.0750181625671242,-0.141609248704501,-0.28709878651678,0.0594677463554263,-0.146774759930345,-0.54692918766778,-0.305738057295397,0.673222542295191,0.14451338076058,0.790001589845086,-0.80984703675812,-0.181239967562055,0.531987726359331,0.0488372703904758,-0.0206423111755125,-0.00868875360480484,0.0800504842153437,-0.0407176087366259,-0.392081200481632,0.111009215807083,-0.463676126288806,-0.0534596908573527,-0.0228232150191641,-1.06339093375767,-0.0293052562509348,1.02574281614242,-0.161880356053227,0.0305230042495511,"ABQKDK","bic","approx","yes"
"10",6369.5933002621,6369.5933002621,6369.5933002621,6369.5933002621,6369.5933002621,232.464527945987,3,11.5574128912539,0.269565217391304,57.3617623217457,58.387414773477,60.9013963813624,55.0181981923604,35.452738965682,137.359458304582,66.7431840171885,39.4319562628732,23.0581681494557,20.9422804327626,27.2881188763031,32.2522191427932,41.1128947019038,46.4570301563523,49.3196496866315,-0.10025251142854,0.0302876841406559,0.283962277955226,-0.045530484087704,0.0847064563268056,0.0465452673775771,0.0601780349617692,-0.107243162971342,0.0402140286502445,-0.110147831516613,-0.462954870456377,-0.10025251142854,0.0302876841406559,0.283962277955226,-0.0253827571811261,0.272821947182346,-0.111971437441496,-0.172509908797551,0.436179214338609,-0.0725616849220559,-0.60479233883946,0.615885663565732,-0.643838819001704,0.879615026058016,-0.507388207692221,0.217036840282827,-0.045530484087704,0.0847064563268056,0.0465452673775771,0.160803735730119,-0.252385693338583,-0.0225916356185094,0.138060964618911,0.140666691701136,-0.133399166561227,0.0609195912659843,-0.213109893942476,-0.269314331851014,1.23660288739969,0.695246009928455,-0.591646364509889,0.0601780349617692,-0.107243162971342,0.0402140286502445,-0.110147831516613,-0.462954870456377,0.104736232244292,0.253459820537566,0.704460408652691,-0.339372344938313,0.137464242533615,0.58494241438663,-0.883378480830212,-0.713435685852055,-0.0258032810011645,-0.247919707877666,"ABQKDK","bic","approx","yes"
